黑山新村	9137	黑山新村	26923	0	0	0	0	0
公交新村	9138	四平路1028弄1-38号,阜新路169弄1-16号,阜...	39827	28338	29557	35920	37447	38142
商务大楼	9140	曲阳路，中山北二路	17368	0	0	17368	17368	17368
翔殷四村	9141	包头路明星路	30427	21638	25176	23964	26304	26696
天益新村	9142	国顺路政本路	0	0	0	0	0	0
同济新村	9146	彰武路600号	43884	31584	33635	39123	40026	41907
政立小区	9148	政立路711弄1-57单号	30663	20832	0	0	30943	14158
明园苑	9151	长阳路近许昌路	36892	25568	0	33333	32692	12353
临平路250弄	9156	临平路250弄	50169	26655	25929	32302	35683	35571
镇西小区	9163	丰镇路，凉城路	22272	0	0	0	0	22272
万康小区	9165	万安路1213弄	29307	21391	24847	25505	27367	27969
宝鸿小区	9169	水电路1600弄1～70号	29622	21472	23967	25496	28564	27725
丰镇小区	9171	丰镇路2弄	29053	27184	27216	28048	28789	27860
京海小区	9173	水电路1661弄1-9号	13541	0	0	0	0	0
凉四小区	9175	车站北路，凉城路	26250	22756	23500	0	0	26250
新三小区	9177	新市南路1129弄1-4号,1133弄1-4号,1137弄1-4号,...	30380	21447	23076	27129	30266	28949
明道大厦	9183	甘河路8号	19759	0	0	0	0	19759
海虹大楼	9188	广灵四路351号	25237	22653	0	0	33333	26515
广灵新村	9193	广灵四路16号	33912	22621	23808	27368	32798	31101
广中二村	9194	广灵一路62号	28964	20854	21846	24466	26725	28924
广中四村	9195	广灵一路58号	30857	23875	24475	26497	27223	27043
新中新村	9196	水电路609弄	29984	21898	23096	25610	27569	28257
同乐村	9198	同心路338弄	32432	24900	26404	30055	31598	32509
同济里	9199	同济路209弄	44896	0	0	35833	28648	31610
花园小区	9203	东江湾路,中山北二路间,临花园路	11543	0	0	5457	27722	4642
大连新村	9204	大连西路201弄215弄225弄  天宝西路299弄	32051	26116	29204	30780	33162	32876
山二小区	9207	临山阴路甜爱路	51724	26184	18279	0	28695	51724
欧四小区	9209	祥德路264弄	35752	25600	29108	30579	33109	30438
虹业大楼	9212	公平路761号	29166	18527	0	0	0	0
宝元小区	9213	飞虹路237弄	39292	25473	26235	40000	36390	36136
邢长小区	9214	邢家轿北路163弄	38218	27732	33870	33267	32424	31440
余庆坊	9217	四川北路1906弄	69230	35000	29296	68693	43137	68570
柳林小区	9218	四川北路1831弄2-36号	31051	0	0	0	19331	19331
多伦小区	9219	四川北路/多伦路口	10528	25134	0	36304	34783	31874
提篮新村	9220	四平路，东沙虹港路交接处	0	0	0	0	0	0
东泰华小区	9224	江西北路194弄3-19号	0	0	0	0	0	0
塘沽小区	9229	乍浦路254弄	44400	0	0	32745	40380	44400
武峨小区	9232	峨眉路71弄	0	0	100909	0	0	0
惠民小区	9238	惠民路220弄	36211	25252	27272	32812	35000	31333
霍山大楼	9239	霍山路288号	37597	27392	28421	35423	34617	33164
健苑小区	9242	惠民路118弄1-17号	64887	0	0	0	0	0
海翔小区	9243	惠民路150弄	13122	26562	25964	0	0	5261
振新大厦	9246	四平路827弄1～2号	30789	22544	25673	28808	29213	33256
广中扩大小区	9247	凉城路480弄 凉城路450弄 凉城路430弄 汶水东路690弄	31351	21773	25580	27568	27418	29325
广灵一村	9248	广灵四路广灵一村1-22号,广灵四路广灵一村26-29号	29647	29482	21887	23856	25557	26240
石油新村	9251	浦东北路4646弄1-28	26472	0	0	0	8076	34463
凉城三村	9253	汶水东路凉城路口	29615	20503	22690	26506	27081	27311
凉城二村	9254	汶水东路中环路	29828	20517	23335	26350	27020	27660
兴亚广场	9258	永兴路258弄	34460	22434	24044	27353	33068	33668
长安大厦	9260	长安路1001弄	30153	21881	22987	27420	29233	20182
文锦大厦	9262	陕西北路80号	0	0	0	0	0	0
洛川中路901弄	9264	洛川中路901弄	31515	21650	25740	28028	28923	28071
海天大厦	9265	海宁路1388号	30701	22307	21992	29996	31348	28724
静安新邨	9267	南京西路612弄	97097	55240	54426	52078	70107	51943
逸天阁	9268	天目西路547号	26151	0	0	0	0	21968
盛源家豪城	9269	柳营路669弄	46786	29718	34485	36768	41127	41047
嘉里不夜城	9270	天目西路218号	42486	19682	39194	19927	20204	34581
企业大厦	9277	华山路2号	57617	0	0	0	60368	57617
东艺大楼	9280	常熟路88号	0	0	0	0	0	0
通河二村	9282	长江西路1568号	25791	18436	21256	23421	25163	24029
长征新村	9283	凇兴西路80弄	23258	16853	31666	17900	4923	21594
通河七村	9284	共江路758弄	24325	17964	21438	23182	24540	22484
祁连四村	9285	祁连山路2777弄	25503	17478	19735	22702	21407	22868
淞南一村	9286	通南路3号,淞发路555号	23478	17406	20766	21965	24336	21964
海滨三村	9287	水产路992弄	23982	16439	19135	18035	21218	21331
海滨四村	9289	水产路999弄	22186	16278	17892	20273	20990	22108
泗塘二村	9290	虎林路128弄	24352	17434	19828	22198	23443	23621
泗塘一村	9291	长江西路53弄	23127	18583	20816	25766	32397	22646
民悦苑	9292	长江西路1959弄	29364	20290	24961	27485	28025	27855
淞南五村	9293	淞南路200弄,长逸路327弄	24804	16903	20760	22336	23737	22654
盛桥二村	9294	古莲路80弄	11916	9571	9889	10879	11611	10884
海滨六村	9295	牡丹江路375弄	25182	17349	18551	20797	19500	21076
漕住小区	9296	漕泾镇中一东路510号	5691	0	0	5691	5691	5691
祁连一村	9297	祁连山路2500弄1-199号	23351	16613	18821	20850	21792	22184
罗南一村	9298	南东路20弄、84弄	15588	11371	12438	15064	14113	14841
嘉里中心	9300	南京西路1515号	13035	0	0	0	0	16193
中雅大厦	9304	乌鲁木齐北路458号	0	0	0	0	0	0
西藏北路229	9313	西藏北路229	37507	0	0	24137	11631	20967
阳曲路190弄	9316	阳曲路190弄	25623	19263	21046	23854	25797	25795
彭五小区	9321	彭浦新村340号	27228	19941	22012	23572	25405	26432
恒隆广场	9325	南京西路1266号(陕西北路口)	150000	0	0	8139	8139	150000
向阳大楼	9327	南京西路993号	11695	0	0	0	0	0
远景时代	9328	沪太支路188弄	33838	23436	24171	29154	29218	29970
新华源公寓	9330	石泉路125号	9624	0	23769	24143	28334	32976
中远两湾城二期	9331	中潭路99弄79号-159号，100弄88号-15...	43802	31868	34271	37254	36888	35410
中远两湾城四期	9332	中潭路97弄、100弄	42559	30169	33951	37102	36541	35534
金源佳苑	9337	源泉路118弄	41596	27260	30998	36364	38746	38099
漕溪二村	9340	漕东路100号	38169	26412	32855	35402	37216	36258
航华四村	9342	航南路航东路	24901	17099	19085	21958	22712	22442
航华一村一街坊	9344	航东路528弄	23347	18042	20507	23674	23890	22623
龙柏七村	9346	青衫路588弄、青杉路455弄	29802	21950	25091	29017	29711	27640
广粤公寓	9349	广粤路517号	30891	19454	0	25593	32715	30223
上城uptown	9353	古北路1398弄	47021	40584	40889	44903	43219	45813
华光公寓	9356	虹梅路3321弄	30198	24550	24841	27069	26637	25839
愚园路419弄	9362	愚园路419弄3号	81794	0	0	43152	43152	83994
沪太路651弄	9367	沪太路651弄	24981	22477	38829	25908	27095	17329
共和园	9372	中华路128弄 中华路106号5支弄老太平弄209号	44230	30417	0	36383	39864	37931
金光小区	9376	上南路4265弄	30293	21575	25006	28141	28656	27620
盛第大厦	9378	玉兰路8号	25261	25217	28378	26190	26446	27551
三湘雅苑	9384	呼玛路682弄	35689	20842	0	28790	27788	39743
陕西北路804号	9396	陕西北路804号	52998	0	0	0	33333	35238
同乐坊	9397	余姚路14号(靠近西康路)	38750	0	29160	0	38750	38750
政民花苑	9400	政民路200弄	31171	23233	0	0	32478	30335
欧阳小区	9408	欧阳路679弄	35735	24046	29872	30676	31366	33168
殷行路296弄	9410	殷行路296弄	28490	19841	22580	0	24277	25454
电力公寓	9411	澳门路763弄	40723	28918	26702	36390	37566	36494
画家村	9416	浦东大道2970弄	26741	19492	22274	25823	27549	25849
华夏小区	9419	杨新路93弄 77弄	28679	20767	24371	26925	29145	27341
南码头小区	9425	南码头路238弄	32037	22017	26061	0	31872	31251
黎安人家	9429	水清路445弄	23917	18312	21398	23078	23276	22406
泾东二村	9430	洞泾长兴路248弄	10107	7187	0	0	28220	32407
梅陇五村	9432	凌云路5弄	29300	21178	25060	27514	29008	27803
华高苑	9433	杨高北路3885弄	27144	19606	21964	25549	27048	25356
名泉苑	9439	甘泉路630弄	32883	26506	29081	33989	32653	31466
政熙路68弄	9444	政熙路68弄	34679	26861	0	31650	32534	30057
国年路65弄	9446	国年路65弄	33716	24616	26651	29785	32883	31420
东照里	9451	山阴路133弄	69108	52124	0	52186	61086	58191
宝钢五村	9452	友谊路63弄	28939	17125	18972	19934	21938	24322
五莲一小区	9459	五莲路30弄	25897	19216	21960	26669	27603	26405
松花一村	9461	松花江路65号	29989	21272	20676	23622	28189	27036
凯旋华庭	9464	真金路457弄1-9号	41210	28164	33675	36817	36437	36924
九茂小区	9479	安远路230弄	37845	27052	32181	36047	35996	36094
高化新村	9481	利津路53弄	27624	17140	23137	23436	24294	23457
上南臻品	9483	杨思路675号	36359	26846	30326	33427	32839	33046
同盛豪园	9484	古美西路631弄	35017	27192	30903	33671	35810	32711
碧林湾666弄	9504	碧林湾666弄	32072	25544	29028	29668	28023	30228
翔殷小区	9511	翔殷路1059弄	28923	0	0	0	0	0
科汇景苑	9527	田东路69弄	39848	33996	31997	29789	32270	39487
新大洲花苑	9528	青浦区华新镇华强街395号	13945	7256	11820	11959	12934	13603
爱邦大厦	9537	零陵路585号	35795	23814	28352	30086	28414	27894
长岭路60弄	9539	长岭路60弄	33699	26875	25049	29592	30599	31900
环镇北路500弄	9546	环镇北路500弄	24917	17269	19969	21113	24491	23206
汾西路635弄	9553	汾西路635弄	25714	20247	23333	22802	25293	24843
三泉路424弄	9554	三泉路424弄	25054	18888	22614	25570	26600	25581
昌林公寓	9555	景凤路52弄	24352	18889	19746	23216	24603	24669
兰田大楼	9559	中山北路2605弄	34205	24954	28263	25478	34049	34849
漕溪四村	9562	田东路66弄,田东路78弄	39723	26430	30769	35895	36357	37103
田林十三村	9569	田林东路	41432	27281	31839	36373	41030	37991
漕溪一村	9570	漕东路250号	36594	25804	29719	32578	37514	35956
龙悦小区	9575	龙金路180弄	11114	8364	7608	8342	6578	8948
庄行新苑	9577	庄行镇庄良路314号	7193	4310	4693	6151	6953	6345
航华二村二街坊	9590	航北路1～57号	24838	18828	21811	24271	24221	23891
春花苑	9595	哈密路1719弄	28195	21584	23047	25169	26175	25966
航华一村二街坊	9596	航华一村二街坊285-368号	23405	18193	20597	24172	24530	23636
通波小区	9602	荣乐中路5号	17529	13229	15870	16758	16973	17377
茸平苑	9627	茸平路288弄（茸梅路口）	18500	12580	15102	15769	9166	18124
保德公寓	9628	保德路1316弄	26348	19330	22047	24872	25454	24988
南龙潭苑	9629	中山二路125弄	17406	14603	15256	16593	16477	16383
锦桂苑	9632	谷阳北路247号	18297	13907	16030	16874	16982	16645
茂盛城市花园	9636	新镇路1036弄	35795	23402	30996	33654	34420	34715
新时代景庭	9639	古龙路287弄	41354	30393	34682	38570	38751	38494
民乐三村	9640	荣乐中路	17725	12631	17410	17042	17241	16483
民乐一村	9641	松江荣乐中路	18271	12727	16298	18085	19170	16272
万安路433弄	9646	朱泾镇万安路433弄	0	8536	0	8232	0	0
惠杨大厦	9648	浦东大道1139弄	28765	18102	19822	23025	22252	24640
淮海大厦	9658	普安路128号	49082	42101	43971	48531	57926	50152
恒安小区	9668	临汾路299弄	26300	21243	22445	24707	25579	23448
场中小区	9676	场中路2131弄 2155弄 2187弄 2107弄	26323	16666	22332	24087	24128	18104
重庆南路老洋房	9679	重庆南路229弄	79295	82450	128239	70909	81327	81443
万荣小区	9691	灵石路733弄,灵石路735弄,灵石路737弄,灵石路7...	29461	21073	23515	26807	27560	27078
平顺路962号	9692	平顺路962号	25132	17960	9351	0	25151	26861
宝南小区	9693	七莘路2455弄	27974	19924	23627	24826	24812	27395
春晖小区	9694	航南路200号	22785	15313	18589	22622	0	20813
水景园	9703	沪松公路2521弄	34115	0	20931	0	8750	35165
杨南新村	9713	杨南路826弄	31316	22018	24854	28288	28648	28531
瑞风小区	9719	剑河路409弄	9517	0	0	0	0	0
泰极大厦	9724	西康路1249弄31—39号	42256	27204	30730	33762	34664	32934
秦赵大厦	9727	长清路697弄	28911	20098	21431	25451	26961	25484
湖南路4弄	9730	湖南路4弄	62484	74326	0	0	62490	56526
黄浦国际	9735	丽园路68弄（西藏南路口）	55382	38169	42128	44667	46657	47965
恒丰古北家苑	9740	光复路877号	40928	30668	33194	26845	30173	35917
哈佛公寓	9744	四平路1128号	34856	26330	28367	34761	33735	33612
田林十村	9750	柳州路宜山路	39971	26898	29340	34012	41130	37191
江虹小区	9752	南其昌路459弄	17729	14065	15763	17007	14913	15769
景苑小区	9756	水城路40弄	31201	30769	29526	34924	36320	30458
仙霞大郡	9757	仙霞路1225弄	35928	26315	29799	32017	33994	33208
思美公寓	9761	场中路1129弄	28958	21679	23766	23966	24664	26086
海虹欣苑	9763	江场路1099弄	45860	23913	22592	25996	29643	30751
天山商厦	9768	天山路789弄	27246	22577	23472	25008	25544	24505
泊兰苑	9770	沪松公路5110弄	22444	7142	0	6214	5343	8487
邮政石泉大楼	9771	石泉路19号	34977	26014	28472	33882	32580	29626
乌鲁木齐南路洋房	9774	乌鲁木齐南路1号	136842	124368	42000	94044	127603	122791
汾阳路19号	9778	汾阳路19号	61779	70967	0	0	61123	61779
襄阳南路277弄	9780	襄阳南路277弄	67503	40880	0	53805	53077	54605
四明村	9781	延安中路913弄	82587	51678	69984	79490	73737	72663
阳明花园广场	9783	杨高北路1188弄	20995	15258	16430	23799	23054	20015
龙柏四季花园	9784	青杉路150弄	38536	28322	31192	35019	36366	35636
嘉馨公寓	9785	医学院路15号	46086	39056	41261	41258	41407	44280
中行小区	9787	万航渡路623弄	62639	40643	38948	58663	54150	54385
鑫港苑	9790	虹盛路250号（王港镇上丰路）	26136	15809	18101	19835	22154	21970
文元坊	9796	愚园路608弄	57136	58046	50000	60886	76025	71392
局门路公房	9797	局门路	40585	29545	32047	35744	35528	37269
通河一村	9803	通河路100弄	25373	18281	21403	23502	25013	23989
锦龙苑	9804	聚丰园路388弄	25416	17270	20561	22233	23337	22821
双辽支路45弄	9815	双辽支路45弄	35393	23643	27000	31674	33209	31377
丰谷路285弄	9826	丰谷路285弄	35454	0	0	0	0	0
青年路246号	9828	青年路246号	31863	24324	35457	34655	29166	24418
瞿溪路830弄	9836	瞿溪路830弄	38546	32596	30184	35395	39911	33629
江阴街公房	9837	江阴街45号	143577	0	33870	0	44255	44255
共富一村	9839	共富路183弄	21806	16510	18702	20591	21378	21014
漕溪三村	9860	漕东支路438弄	39708	24265	29827	34528	36263	35572
南京西路1552弄	9863	南京西路1552弄	8058	59677	61827	0	78333	52675
田林六村	9868	田林六村22弄	38770	26398	29976	35620	36569	35343
龙柏五村	9877	青杉路5弄	28855	22126	25979	28692	29754	27276
金樟花园	9878	浦东大道2558弄	32917	24211	26056	29977	34678	29152
中信五牛城	9880	浦东大道1089号	32432	0	23873	25222	28571	30000
张杨路3201弄	9881	张杨路3201弄	0	0	0	0	0	0
中星海上华庭	9883	虹漕南路699弄	47556	34747	38628	40075	42795	42623
新申花城水仙苑	9903	春申路2728弄	38668	24994	28937	39083	36301	38250
华南大厦	9906	东方路1988号	19259	0	0	0	0	19420
兴都大楼	9908	南丹东路18号近斜土路	45137	26949	36119	41532	42835	40000
万航大楼	9910	万航渡路1298弄	29028	25945	32467	37857	33194	31898
良丰大厦	9911	东方路8号	20204	21454	0	0	0	0
仲义苑	9917	虹莘路1638弄	31181	23008	0	0	22307	24681
黄兴路1019弄	9932	黄兴路1019弄	32708	22283	27192	29363	28346	27747
松苑小区	9933	松花江路1160弄	34060	23913	24175	28434	33035	30013
爱和大厦	9935	零陵路629号	38376	28517	30769	32164	33243	32422
财大公寓	9939	吉浦路355弄	40676	27272	29554	35323	35469	32262
兴运大厦	9946	常德路1273号	32158	20000	30701	34355	34853	32793
普陀长乐大厦	9949	长寿路569弄	36148	26909	28902	31018	32286	31851
长寿路505弄	9950	长寿路505弄	36329	26830	30333	26909	41032	36638
恒达公寓	9953	长寿路295弄8号	36964	21558	26186	28450	29850	31581
桂林东街169弄	9954	桂林东街169弄	39711	26840	32409	38726	37203	35752
昆仑商务中心	9955	长寿路393号	12447	0	0	17272	17272	17272
老四行创意科技园区	9957	光复路	0	0	0	0	0	0
建科大厦	9959	宛平南路75号	0	0	0	0	0	0
华敏翰尊国际	9965	延安西路726号,728号（近江苏路）	47113	35924	0	0	0	38235
碧瑶行政公寓	9966	延安西路1168号	45058	30504	40020	41779	39537	40593
盛高国际大厦	9968	仙霞路137号	57692	0	0	0	0	57692
天和大厦	9984	康定路980弄	37391	31130	0	0	37391	37391
呼玛二村	9985	呼兰路725号	24744	18401	21439	23530	24191	23557
长青苑	9986	杨新路281弄	36094	25026	28692	30787	31487	31036
警虹小区	9987	沪闵路9669弄	38235	30139	0	39058	36747	40300
天乐小区	9991	谷阳北路900弄	17984	13985	15611	17062	17463	17297
古美西路420弄	9996	古美西路420弄	29370	22727	24947	27969	28831	27404
虹桥向日葵公寓	10000	中山西路669弄	39158	30717	31841	37714	36044	33548
中创大厦	10020	南京西路819号	20077	0	0	0	0	6250
廖创兴金融中心	10038	南京西路288号	0	0	0	0	0	0
天安别墅	10039	嘉松南路3888弄	22226	22824	20772	22892	21228	19534
齐来工业城	10041	宜山路889号	14000	0	0	0	0	0
伊格尔公寓	10049	松花江路287号	29656	20544	21196	24479	24176	25128
中融碧玉蓝天	10052	银城中路8号	12500	0	0	0	0	0
香港广场	10067	淮海中路283号	69975	63675	0	0	63490	42593
X2创意空间	10069	茶陵北路20号	45421	6000	35917	35716	0	0
中粮大厦	10076	中山南二路440号	133116	0	0	0	16024	23985
长峰中心	10098	延安西路1030号	30804	0	21820	0	26333	26333
甘泉一村	10101	甘泉路241弄20-50号	29488	21497	23585	27997	28394	28444
赵家宅	10104	镇坪路81弄	34516	25038	29028	32751	36344	33931
北虹公寓	10111	仙霞路1001弄	38167	27511	30887	32015	33397	35994
兆丰大厦	10122	长宁路398弄	32624	24171	26689	28251	34244	31279
澳门小区	10124	澳门路660弄	45561	28621	32253	33915	38326	37989
冠生园路235弄	10127	冠生园路235弄	38356	26086	30358	34008	35328	34776
高邮路洋房	10134	高邮路近湖南路	230635	139641	0	174672	66980	114284
乌鲁木齐路新里	10138	乌鲁木齐路468弄	90560	61467	131195	74244	79292	86301
煤科公寓	10149	中山南二路1023弄20号	40135	29048	30000	37225	39659	36947
越富豪庭	10169	峨山路681弄1～5号	43853	32391	34715	38432	39154	38536
新虹桥小别墅	10182	虹桥路1888弄	72844	55000	0	0	59592	37019
蔷薇五村	10184	春申路1581弄	20817	16188	18004	20027	21369	20516
梅陇七村	10188	龙州路995-1号	29580	20824	25454	28480	29068	28379
梅陇八村	10191	龙州路嘉川路	29596	21482	25193	27605	29560	28282
冠生园路237弄	10195	冠生园路237弄	37698	26613	29011	34782	35337	35173
交通路3193弄	10200	交通路3193弄	28005	21333	23897	26985	26327	26064
梅陇一村	10201	虹梅南路79号梅陇一村186-205号	26923	20901	23669	26113	26979	26086
田林十二村	10208	钦州路518号	43179	28022	32647	38998	40939	40504
汇城一村	10211	百色路	30596	21516	24545	29792	27918	27142
黄山一村	10216	博山东路440弄	41986	30810	32426	42004	42402	40023
中山北路2185弄	10219	中山北路2185弄	34663	24003	28323	31128	32328	32022
岚皋西路95弄	10220	岚皋西路95弄	31005	21744	25483	27858	27327	30042
爱乐大厦	10221	零陵路625号	37901	30036	29862	33595	32666	36326
岚皋西路285弄	10223	岚皋西路285弄	24390	0	21829	0	30128	26685
东沙小区	10225	光复西路683弄	37396	26866	31430	35657	34712	36257
金原新苑	10230	延长西路677弄35-49号	30693	21988	25497	28173	30403	30784
政通路311弄	10231	政通路311弄	37698	29411	31239	31733	36167	36000
中山北路2347弄	10237	中山北路2347弄	33883	22211	23625	28279	38814	30063
永嘉路19弄	10238	永嘉路19弄	93000	0	97895	90522	73292	68526
泰山二村	10240	华阴路152弄	30408	22042	25527	29002	29597	28516
控江路1209号	10246	控江路1209号	30279	23876	23419	27866	26165	29960
淞南三村	10248	淞南路301号,淞发路443弄	23326	15759	20993	22382	23159	21916
芳华路573弄	10249	芳华路573弄	29353	21133	23619	28725	27665	26843
水城路719弄	10252	水城路719弄	20712	0	0	0	0	0
眉州路420弄	10254	眉州路420弄	35644	21181	26727	29946	33288	32156
银光大厦	10258	大木桥路340号	37748	30222	39500	35425	38532	34408
水清一村	10261	雅致路228弄	29847	22358	25678	27820	28388	27807
方舟休闲广场	10265	荣乐中路18弄	18806	0	14961	15577	13088	14115
政民路230弄	10266	政民路230弄	32541	23506	0	30025	30782	26450
金信公寓	10267	政府路61弄	31610	25425	28272	29852	29399	30934
凤阳路新里	10268	凤阳路644弄	126994	111111	132970	0	123259	118005
太湖世家国际	10282	民生路1403号	24444	15000	0	34782	0	11250
水清三村	10284	庙泾路52弄	28793	20466	24153	26102	27349	26824
气象苑	10294	龙漕路58弄	46416	31117	32754	41227	40744	41257
华星小区	10303	华夏东路2938弄	19995	12170	12504	0	28907	17796
新世纪广场	10311	兴义路48号	27854	30369	29519	25050	26460	26847
富源小区	10312	长寿路640号	39082	29525	27869	37538	19855	34491
沪太新村	10320	新村路50弄	29064	0	0	27000	10775	27599
杭州路87弄	10321	杭州路87弄	31250	22530	26950	26271	29310	30555
岚皋路300弄	10322	岚皋路300弄	33432	22052	24428	30263	29401	29915
沪太路788弄	10325	沪太路788弄	27293	23000	25000	27244	24193	23385
国际包装城	10328	真南路1051弄	17001	19826	0	0	0	4615
电机一二村	10332	江川路558弄,宾川路416弄	17719	14317	14909	16140	19611	16867
仁德路67弄	10336	仁德路67弄	32262	24009	26798	30110	29354	30632
高庙新村	10349	浦东大道2639弄	25000	0	0	6250	7571	7571
长桥三村	10356	罗香路28弄	29151	21882	23976	28013	29178	28115
子长小区	10360	子长路77弄	30588	22620	24896	28459	30276	29930
宛南六村	10363	天钥桥路905弄	40505	28040	32120	37810	38730	39484
泰南新村	10370	泰日镇振泰路168弄	10436	8879	8187	8263	9756	9826
金都安亭家园	10371	曹新路88号	13344	6977	9139	9474	11152	11574
龙水北路900弄	10372	龙水北路900弄	34224	0	24875	0	0	0
绿地豪生酒店公寓	10373	延安西路1155号 1181号	44642	29369	36880	35011	37953	36116
武定西路1174号	10374	武定西路1174号	74825	0	0	0	0	38095
淮海小区	10377	淮海中路650号	67715	0	0	0	0	0
平顺路180弄	10379	平顺路180弄	24206	19931	24032	24937	22785	24969
沧州路160弄	10381	沧州路160弄	37936	22771	25516	0	39506	32857
北海小区	10382	云南中路160号	17057	0	0	0	0	0
临沂二村	10384	南码头路451弄	29564	22451	26415	30719	30520	29595
康健路51弄	10388	康健路51弄	38173	26597	30316	36745	40158	37466
南丹公寓	10394	南丹路185号	50841	37339	41985	41405	63030	9071
由由四村	10398	严中路373弄,173弄,269弄	32279	22728	26690	29326	31005	29369
永福别墅	10404	永福路湖南路	63039	68796	0	0	0	101634
杨家镇小区	10407	龙三路，杨镇路	23589	18911	17904	21103	21216	22055
国权路333弄	10411	国权路333弄	32614	23917	23272	27738	31470	32059
西郊一品花园	10415	北虹路555弄	74894	60995	69784	71447	70491	71699
平凉路1115弄	10417	平凉路1115弄	33541	22222	26500	25991	33146	28571
建国大厦	10418	建国中路304号	42410	33070	32330	0	0	38193
眉州路474弄	10421	眉州路474弄	31978	19024	26315	0	28038	29967
大众河滨酒店式公寓	10429	长寿路888号	31598	21895	23534	22798	30495	27472
银河新都	10439	老沪闵路2259弄 绿莲路99弄 绿莲路100弄	25226	18759	21120	23969	24743	23480
金汇园	10442	天柱山路88弄	44555	33315	35467	43109	42582	42278
南师苑	10446	会馆街50弄	0	0	0	0	0	0
思家公寓	10448	建国东路37弄	61614	30973	47619	82306	43987	43987
川沙益民路19弄	10453	川沙益民路19弄	21267	14669	15671	18253	23043	14723
汪家井	10455	交通路2285弄1-22号	30083	21277	22946	27551	28738	29491
康定路881弄	10456	康定路881弄	58333	0	38386	36950	36020	35679
东星创业园区	10459	峨山路613号B区	6829	0	0	0	0	17500
玉屏南路553号	10460	玉屏南路553号	34722	26185	33988	31844	36538	36538
仙霞小区	10470	仙霞路720弄	30182	24187	23333	29951	15091	29230
岳阳大楼	10476	岳阳路221号	71580	46371	50000	65282	70616	67941
康健路11弄	10480	康健路11弄	36163	26894	31944	0	32854	35409
华山花苑	10492	华山路1615号 华山路1635号 淮海中路2006弄6号 1...	42953	31887	34582	38323	38842	40034
虹桥大仕馆	10495	宋园路128弄	43367	30785	33682	37623	38820	36948
共和三村	10498	岭南路1050弄	25370	18945	21392	24352	24509	24240
太原路76弄	10503	太原路76弄	63276	49769	49606	50000	64134	59559
双辽路200弄	10507	双辽路200弄	35185	24153	28952	33481	32778	31871
环线广场	10516	宜山路515号	34125	15816	0	16611	20017	30958
诚品商务中心	10521	南丹路189号	0	0	0	0	0	0
句容小区	10522	海防路100弄1～35号	42565	30459	32473	38001	39937	39065
兴国路28号	10530	兴国路28号	160000	0	0	0	121222	49230
建灵大楼	10541	小木桥路339弄	33009	0	0	33076	0	34599
光华大厦	10545	茅台路868弄	28839	20370	27997	30711	22428	27777
东海商业大楼	10556	延安东路588号	0	6250	0	0	0	0
娄山关路810弄	10558	娄山关路810弄	42401	23223	31250	32500	34285	34285
加华商务中心	10566	虹桥路808号	0	0	0	0	0	0
闽富花园	10574	西环路	21296	12667	18333	19841	6923	21298
小红楼	10576	杨南路689弄	33190	24024	27857	31656	32302	31430
林村	10580	威海路910弄5-124号	86289	57017	56666	0	84158	76665
高景花园	10582	徐泾镇高泾路999弄	23104	13590	14226	17387	18493	22226
章家巷小区	10592	延长西路526弄	30381	21114	24323	29438	30716	31437
恒安大厦小区	10598	乌镇路138号	40639	27456	26847	33333	39547	34367
峨山路420弄	10606	峨山路420弄	31707	0	0	0	32870	33823
光新路191弄	10612	光新路191弄	36453	25083	28188	31178	32361	31231
中山北路2655弄	10613	中山北路2655弄	34508	24166	22654	0	31185	32666
南昌路185弄	10615	南昌路185弄	64375	37812	0	83333	51597	61224
益同公寓	10619	茅台路255弄	31268	0	0	31578	31517	47058
平南一村	10623	东兰路307弄	30889	22357	24939	29061	29990	29316
宝城三村	10624	盘古路11弄	33200	22781	27289	27696	29399	28651
罗秀三村	10628	罗秀路210号	28424	20717	23267	26972	27894	27268
安塞小区	10631	宜君路80弄	29930	23138	26160	29044	29958	28417
东安五村	10650	宛平南路905弄　	40594	28928	33080	37415	38422	38183
中山北路2165弄	10656	中山北路2165弄	35259	23362	26088	28537	26744	28491
兰溪路221弄	10658	兰溪路221弄	28053	19069	38333	26188	30029	26786
安盛苑	10662	双河路437弄	24425	18966	20531	23210	23531	23052
肇嘉浜路691弄	10691	肇嘉浜路691弄	48903	31699	0	0	0	0
龙南六村	10692	龙吴路黄石路	30260	22751	27068	29115	29001	29552
御桥馨华苑	10694	御山路455弄	32232	22771	25000	28941	31449	31064
槎浦新家园	10701	金迈路358弄	18326	0	9615	12000	11690	13818
德州新村	10702	德州路220弄	27669	23676	24038	29594	27738	30540
万航渡路130弄	10704	万航渡路130弄	38151	0	0	0	65000	38151
航华四村二街坊	10707	航东路/航南路	22648	18000	19817	22861	22516	20466
建国西路337弄	10709	建国西路337弄	102647	52380	0	48275	72666	61750
南丹路356号	10710	南丹路356号	0	0	0	0	0	0
襄阳南路452弄	10713	襄阳南路452弄	70762	50598	53295	62742	58327	66120
永平小区	10718	广元路210弄	12462	0	0	0	0	5487
云福大厦	10730	肇嘉浜路269弄	44038	38605	40939	44554	42230	42508
鹤庆高层	10736	兰坪路301弄22支弄57弄	17723	13471	15040	16947	19746	17865
